DATE,BLOCK,PLOT,BURNED,RODENTS,TRANSECT,SPECIES,1,2,3,4,5,6,7,8,9,10,11,12,mean,OrangeFrame,Density (m^2)
2017,4,BN,B,N,1,ALAL,0,0,0,6,2,66,29,16,65,8,1,0,16.08333333,,128.6666667
2017,4,BN,B,N,1,LACE,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,4,BN,B,N,1,MENTZELIA,0,0,0,0,1,0,1,0,0,0,0,0,0.166666667,,1.333333333
2017,4,BN,B,N,1,ELEL,0,0,0,0,0,0,1,2,0,0,1,2,0.5,,4
2017,4,BS,B,S,2,BRTE,57,38,23,41,28,33,,,,,,,36.66666667,Y,1466.666667
2017,4,BS,B,S,2,CETE,7,21,4,10,4,3,,,,,,,8.166666667,,65.33333333
2017,4,BS,B,S,2,DEPI,3,2,1,1,0,1,,,,,,,1.333333333,,10.66666667
2017,4,BS,B,S,2,ELEL,0,0,0,0,0,0,,,,,,,0,,0
2017,4,BS,B,S,1,BRTE,17,27,37,22,34,24,,,,,,,26.83333333,Y,1073.333333
2017,4,BS,B,S,1,CETE,8,0,13,37,3,10,,,,,,,11.83333333,,94.66666667
2017,4,BS,B,S,1,ELEL,0,0,0,0,0,0,,,,,,,0,,0
2017,4,BS,B,S,1,DEPI,0,0,3,6,2,2,,,,,,,2.166666667,,17.33333333
2017,4,BS,B,S,1,MENTZELIA,0,0,0,0,1,0,,,,,,,0.166666667,,1.333333333
2017,4,BS,B,S,4,BRTE,7,17,9,19,16,33,,,,,,,16.83333333,Y,673.3333333
2017,4,BS,B,S,4,CETE,6,28,5,22,0,2,,,,,,,10.5,,84
2017,4,BS,B,S,4,DEPI,5,20,8,3,5,2,,,,,,,7.166666667,,57.33333333
2017,4,BS,B,S,4,ELEL,2,0,0,0,0,0,,,,,,,0.333333333,,2.666666667
2017,4,BS,B,S,4,HUMMING BIRD,1,0,0,0,0,0,,,,,,,0.166666667,,1.333333333
2017,4,BS,B,S,3,BRTE,77,31,14,38,0,28,,,,,,,31.33333333,Y,1253.333333
2017,4,BS,B,S,3,DEPI,3,3,6,3,0,15,,,,,,,5,,40
2017,4,BS,B,S,3,ELEL,0,0,0,0,0,0,,,,,,,0,,0
2017,4,BS,B,S,3,CETE,1,12,9,2,0,27,,,,,,,8.5,,68
2017,4,BS,B,S,3,HUMMING BIRD,0,1,0,0,0,0,,,,,,,0.166666667,,1.333333333
2017,5,UN,U,N,1,CETE,12,100,21,31,12,26,2,25,8,7,24,14,23.5,,188
2017,5,UN,U,N,1,ELEL,2,2,0,0,1,0,0,0,0,2,4,2,1.083333333,,8.666666667
2017,5,UN,U,N,1,SIAL,4,0,0,0,1,0,0,0,0,0,0,1,0.5,,4
2017,5,UN,U,N,1,BRTE,0,4,7,1,0,0,0,0,0,0,14,0,2.166666667,Y,86.66666667
2017,5,UN,U,N,1,POSA?,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,UN,U,N,1,DEPI,0,0,1,0,0,1,0,0,0,0,3,1,0.5,,4
2017,5,UN,U,N,3,CETE,6,11,4,7,31,62,3,2,0,4,8,32,14.16666667,,113.3333333
2017,5,UN,U,N,3,ELEL,5,1,0,7,0,0,2,0,0,0,1,0,1.333333333,,10.66666667
2017,5,UN,U,N,3,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,UN,U,N,3,SIAL,0,0,0,0,0,0,0,0,0,0,0,3,0.25,,2
2017,5,UN,U,N,3,BRTE,0,1,0,0,0,0,0,0,0,0,1,0,0.166666667,Y,6.666666667
2017,5,UN,U,N,3,DEPI,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,,0.666666667
2017,5,UN,U,N,2,CETE,16,27,107,14,18,23,26,25,35,11,19,5,27.16666667,,217.3333333
2017,5,UN,U,N,2,BRTE,4,0,23,24,7,5,0,2,0,0,0,12,6.416666667,Y,256.6666667
2017,5,UN,U,N,2,ELEL,0,0,1,0,1,1,0,0,0,2,3,1,0.75,,6
2017,5,UN,U,N,2,DEPI,0,0,0,1,0,0,1,0,0,0,0,0,0.166666667,,1.333333333
2017,5,UN,U,N,2,SIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,UN,U,N,2,HAGL,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,,0.666666667
2017,5,UN,U,N,4,CETE,22,20,1,15,30,51,17,31,23,32,27,5,22.83333333,,182.6666667
2017,5,UN,U,N,4,BRTE,2,0,2,0,3,7,0,1,0,0,19,0,2.833333333,Y,113.3333333
2017,5,UN,U,N,4,ELEL,0,0,0,0,4,0,1,0,2,1,2,3,1.083333333,,8.666666667
2017,5,US,U,S,3,CETE,37,33,34,50,34,109,41,4,41,21,6,15,35.41666667,,283.3333333
2017,5,US,U,S,3,BRTE,0,1,0,0,0,1,0,0,1,3,0,0,0.5,Y,20
2017,5,US,U,S,3,DEPI,2,2,6,1,1,0,0,0,1,0,0,0,1.083333333,,8.666666667
2017,5,US,U,S,3,ELEL,2,1,1,0,0,1,3,3,1,0,0,0,1,,8
2017,5,US,U,S,3,HAGL,0,0,3,1,2,0,1,0,2,0,0,0,0.75,,6
2017,5,US,U,S,3,ALAL,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,,0.666666667
2017,5,US,U,S,3,SIAL,0,0,0,0,0,0,0,2,0,0,0,0,0.166666667,,1.333333333
2017,5,US,U,S,1,ELEL,3,1,3,1,2,1,0,0,0,6,0,0,1.416666667,,11.33333333
2017,5,US,U,S,1,DEPI,0,0,0,0,0,1,0,0,0,0,0,0,0.083333333,,0.666666667
2017,5,US,U,S,1,BRTE,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0
2017,5,US,U,S,1,CETE,2,10,0,24,27,14,54,21,23,2,27,7,17.58333333,,140.6666667
2017,5,US,U,S,2,CETE,34,32,7,11,13,22,18,14,24,4,6,0,15.41666667,,123.3333333
2017,5,US,U,S,2,BRTE,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,Y,3.333333333
2017,5,US,U,S,2,DEPI,1,0,0,0,4,1,2,10,0,2,1,0,1.75,,14
2017,5,US,U,S,2,ELEL,1,0,0,0,0,0,0,2,0,1,0,0,0.333333333,,2.666666667
2017,5,US,U,S,2,HAGL,0,0,0,0,2,0,0,3,0,0,0,0,0.416666667,,3.333333333
2017,5,US,U,S,2,SIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,US,U,S,2,ALAL,0,0,0,0,0,0,0,0,1,0,0,0,0.083333333,,0.666666667
2017,5,US,U,S,4,CETE,23,29,42,28,49,20,52,11,9,20,2,2,23.91666667,,191.3333333
2017,5,US,U,S,4,BRTE,0,0,0,0,1,0,1,0,0,0,0,0,0.166666667,Y,6.666666667
2017,5,US,U,S,4,DEPI,1,2,0,0,1,0,12,0,0,0,0,0,1.333333333,,10.66666667
2017,5,US,U,S,4,LEPE,0,0,0,0,0,2,0,0,3,0,0,0,0.416666667,,3.333333333
2017,5,US,U,S,4,ELEL,0,0,0,0,0,0,0,0,2,3,0,6,0.916666667,,7.333333333
2017,5,US,U,S,4,HAGL,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,,0.666666667
2017,5,BN,B,N,3,BRTE,19,24,14,17,28,11,,,,,,,18.83333333,Y,753.3333333
2017,5,BN,B,N,3,CETE,19,20,3,11,1,11,,,,,,,10.83333333,,86.66666667
2017,5,BN,B,N,3,ALAL,98,85,64,27,40,56,,,,,,,61.66666667,,493.3333333
2017,5,BN,B,N,3,ELEL,1,0,1,3,0,0,,,,,,,0.833333333,,6.666666667
2017,5,BN,B,N,3,LEPE,0,0,1,0,0,0,,,,,,,0.166666667,,1.333333333
2017,5,BN,B,N,3,DEPI,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,1,BRTE,17,32,45,11,37,18,,,,,,,26.66666667,Y,1066.666667
2017,5,BN,B,N,1,CETE,29,11,29,90,11,41,,,,,,,35.16666667,,281.3333333
2017,5,BN,B,N,1,ALAL,89,141,101,31,112,117,,,,,,,98.5,,788
2017,5,BN,B,N,1,ELEL,1,0,0,0,0,0,,,,,,,0.166666667,,1.333333333
2017,5,BN,B,N,1,LEPE,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,1,DEPI,0,0,1,0,0,0,,,,,,,0.166666667,,1.333333333
2017,5,BN,B,N,4,BRTE,33,38,18,47,19,17,,,,,,,28.66666667,Y,1146.666667
2017,5,BN,B,N,4,CETE,5,3,5,3,12,2,,,,,,,5,,40
2017,5,BN,B,N,4,ALAL,72,16,43,16,112,176,,,,,,,72.5,,580
2017,5,BN,B,N,4,ELEL,0,3,0,1,1,1,,,,,,,1,,8
2017,5,BN,B,N,4,HAGL,0,0,0,1,0,0,,,,,,,0.166666667,,1.333333333
2017,5,BN,B,N,2,BRTE,48,66,44,35,50,35,,,,,,,46.33333333,Y,1853.333333
2017,5,BN,B,N,2,CETE,13,11,3,2,0,7,,,,,,,6,,48
2017,5,BN,B,N,2,ALAL,56,74,112,109,69,76,,,,,,,82.66666667,,661.3333333
2017,5,BN,B,N,2,ELEL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,2,HAGL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BS,B,S,1,CETE,50,50,44,45,7,0,53,0,46,77,0,5,31.41666667,,251.3333333
2017,5,BS,B,S,1,BRTE,0,0,1,3,0,0,0,6,3,0,0,0,1.083333333,Y,43.33333333
2017,5,BS,B,S,1,DEPI,1,4,29,5,0,0,3,15,4,2,0,1,5.333333333,,42.66666667
2017,5,BS,B,S,1,ELEL,0,0,0,0,0,0,3,2,1,2,1,11,1.666666667,,13.33333333
2017,5,BS,B,S,1,HUMMING BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,BS,B,S,1,HAGL,0,0,0,0,0,0,2,0,0,0,0,0,0.166666667,,1.333333333
2017,5,BS,B,S,1,SIAL,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,,1.333333333
2017,5,BS,B,S,2,BRTE,15,3,4,0,0,0,0,2,3,1,0,2,2.5,Y,100
2017,5,BS,B,S,2,CETE,63,60,70,32,109,42,65,1,74,37,61,8,51.83333333,,414.6666667
2017,5,BS,B,S,2,DEPI,0,1,1,16,0,4,12,2,21,1,7,1,5.5,,44
2017,5,BS,B,S,2,ELEL,1,0,0,0,0,0,0,0,0,0,0,0,0.083333333,,0.666666667
2017,5,BS,B,S,2,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,BN,B,N,3,BRTE,5,13,0,12,0,11,,,,,,,6.833333333,Y,273.3333333
2017,5,BN,B,N,3,CETE,2,0,5,1,0,0,,,,,,,1.333333333,,10.66666667
2017,5,BN,B,N,3,ELEL,0,2,0,0,0,0,,,,,,,0.333333333,,2.666666667
2017,5,BN,B,N,3,ALAL,71,0,5,33,12,9,,,,,,,21.66666667,,173.3333333
2017,5,BN,B,N,3,LEPE,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,3,DEPI,2,3,11,6,1,0,,,,,,,3.833333333,,30.66666667
2017,5,BN,B,N,3,SIAL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,3,HAGL,0,0,3,0,0,0,,,,,,,0.5,,4
2017,5,BN,B,N,3,MEAL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,1,BRTE,26,18,16,13,10,17,,,,,,,16.66666667,Y,666.6666667
2017,5,BN,B,N,1,CETE,1,0,13,0,5,0,,,,,,,3.166666667,,25.33333333
2017,5,BN,B,N,1,ELEL,0,0,0,4,1,1,,,,,,,1,,8
2017,5,BN,B,N,1,ALAL,3,4,35,18,50,84,,,,,,,32.33333333,,258.6666667
2017,5,BN,B,N,1,LEPE,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,1,DEPI,1,1,1,0,0,0,,,,,,,0.5,,4
2017,5,BN,B,N,1,SIAL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,1,HAGL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,1,MEAL,0,0,0,1,0,0,,,,,,,0.166666667,,1.333333333
2017,5,BN,B,N,4,BRTE,10,31,18,14,9,7,,,,,,,14.83333333,Y,593.3333333
2017,5,BN,B,N,4,ALAL,49,81,12,54,57,51,,,,,,,50.66666667,,405.3333333
2017,5,BN,B,N,4,CETE,3,0,4,1,3,1,,,,,,,2,,16
2017,5,BN,B,N,4,ELEL,1,1,0,1,1,0,,,,,,,0.666666667,,5.333333333
2017,5,BN,B,N,4,MEAL,0,1,1,1,1,0,,,,,,,0.666666667,,5.333333333
2017,5,BN,B,N,4,ERCI,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,4,DEPI,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,2,BRTE,4,44,0,0,0,10,,,,,,,9.666666667,Y,386.6666667
2017,5,BN,B,N,2,ALAL,4,14,0,0,1,37,,,,,,,9.333333333,,74.66666667
2017,5,BN,B,N,2,CETE,10,5,25,0,0,0,,,,,,,6.666666667,,53.33333333
2017,5,BN,B,N,2,ELEL,1,1,0,0,0,0,,,,,,,0.333333333,,2.666666667
2017,5,BN,B,N,2,MEAL,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,2,ERCI,0,0,0,0,0,0,,,,,,,0,,0
2017,5,BN,B,N,2,DEPI,1,0,6,0,3,0,,,,,,,1.666666667,,13.33333333
2017,5,BS,B,S,3,CETE,43,19,17,51,25,89,33,61,124,68,39,53,51.83333333,,414.6666667
2017,5,BS,B,S,3,BRTE,14,1,5,5,12,9,8,8,10,19,45,7,11.91666667,Y,476.6666667
2017,5,BS,B,S,3,DEPI,10,15,7,20,0,0,3,7,3,4,1,3,6.083333333,,48.66666667
2017,5,BS,B,S,3,ELEL,0,0,0,0,1,0,1,0,0,0,2,3,0.583333333,,4.666666667
2017,5,BS,B,S,3,HAGL,0,0,0,0,0,2,0,0,0,0,0,0,0.166666667,,1.333333333
2017,5,BS,B,S,3,SIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,BS,B,S,3,LEPE,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,BS,B,S,4,BRTE,1,1,5,15,1,10,2,14,4,8,5,0,5.5,Y,220
2017,5,BS,B,S,4,CETE,42,32,53,34,65,50,81,53,77,47,34,28,49.66666667,,397.3333333
2017,5,BS,B,S,4,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2017,5,BS,B,S,4,DEPI,10,38,44,4,5,6,5,2,14,10,18,27,15.25,,122
2017,5,BS,B,S,4,ELEL,0,0,0,0,0,0,0,1,1,2,0,0,0.333333333,,2.666666667
2017,5,BS,B,S,4,LEPE,0,0,0,0,0,0,0,0,0,1,2,17,1.666666667,,13.33333333
2018,1,BN,B,N,2,BRTE,46,36,14,8,17,15,43,3,6,34,27,44,24.41666667,Y,976.6666667
2018,1,BN,B,N,2,ELEL,0,3,0,3,4,1,0,5,3,2,0,2,1.916666667,N,15.33333333
2018,1,BN,B,N,2,ALAL,0,0,31,30,8,27,71,3,1,34,9,8,18.5,N,148
2018,1,BN,B,N,2,CETE,0,0,1,0,0,9,2,0,6,1,0,2,1.75,N,14
2018,1,BN,B,N,2,BRTE,5,25,44,22,0,0,18,3,16,9,42,36,18.33333333,Y,733.3333333
2018,1,BN,B,N,2,ALAL,59,57,25,7,0,0,28,0,13,8,9,2,17.33333333,N,138.6666667
2018,1,BN,B,N,2,LEPE,7,0,1,0,0,0,0,0,0,0,0,0,0.666666667,N,5.333333333
2018,1,BN,B,N,2,CETE,0,1,0,0,0,0,2,0,0,0,0,0,0.25,N,2
2018,1,BN,B,N,2,ELEL,0,0,0,2,0,1,3,4,1,1,1,3,1.333333333,N,10.66666667
2018,1,BN,B,N,1,BRTE,57,37,16,24,0,13,46,37,6,23,53,45,29.75,Y,1190
2018,1,BN,B,N,1,CETE,0,2,7,0,20,100,0,6,35,0,65,21,21.33333333,N,170.6666667
2018,1,BN,B,N,1,LEPE,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,BN,B,N,1,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,BN,B,N,1,ALAL,2,2,14,0,10,12,6,2,5,0,3,0,4.666666667,N,37.33333333
2018,1,BN,B,N,1,ELEL,0,2,2,0,0,0,3,1,1,1,1,0,0.916666667,N,7.333333333
2018,1,BN,B,N,1,DEPI,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,1,BN,B,N,1,BRTE,0,0,19,12,10,2,1,9,5,21,0,0,6.583333333,Y,263.3333333
2018,1,BN,B,N,1,CETE,70,0,37,0,3,0,0,0,0,9,0,0,9.916666667,N,79.33333333
2018,1,BN,B,N,1,LEPE,8,0,0,0,0,0,0,0,0,0,0,0,0.666666667,N,5.333333333
2018,1,BN,B,N,1,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,BN,B,N,1,ALAL,0,3,18,30,57,13,28,31,23,29,0,0,19.33333333,N,154.6666667
2018,1,BN,B,N,1,ELEL,0,3,1,4,0,3,1,1,3,0,0,0,1.333333333,N,10.66666667
2018,1,BN,B,N,1,DEPI,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,BS,B,S,2,BRTE,77,93,122,101,54,67,0,0,8,61,54,8,53.75,Y,2150
2018,1,BS,B,S,2,CETE,44,0,0,1,8,1,277,86,18,4,2,45,40.5,N,324
2018,1,BS,B,S,2,ELEL,0,0,1,0,0,0,0,0,0,0,1,0,0.166666667,N,1.333333333
2018,1,BS,B,S,2,LEPE,0,0,0,0,1,0,0,0,0,1,0,1,0.25,N,2
2018,1,BS,B,S,2,HAGL,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
2018,1,BS,B,S,2,BRTE,36,12,39,6,52,41,7,35,2,89,77,93,40.75,Y,1630
2018,1,BS,B,S,2,CETE,34,21,19,16,9,0,0,0,1,8,0,12,10,N,80
2018,1,BS,B,S,2,ELEL,0,1,1,0,0,0,0,0,0,0,0,0,0.166666667,N,1.333333333
2018,1,BS,B,S,2,LEPE,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,BS,B,S,2,ALAL,0,0,0,0,0,1,0,0,0,0,0,0,0.083333333,N,0.666666667
2018,1,BS,B,S,2,HAGL,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2018,1,BS,B,S,1,BRTE,83,43,63,49,19,35,20,18,24,26,9,24,34.41666667,Y,1376.666667
2018,1,BS,B,S,1,ALAL,3,1,0,0,0,0,0,0,0,0,0,0,0.333333333,N,2.666666667
2018,1,BS,B,S,1,CETE,1,7,26,49,80,19,259,40,24,5,204,93,67.25,N,538
2018,1,BS,B,S,1,HAGL,0,0,0,0,2,0,0,0,0,0,1,2,0.416666667,N,3.333333333
2018,1,BS,B,S,1,LEPE,0,0,0,0,1,11,23,8,12,0,0,0,4.583333333,N,36.66666667
2018,1,BS,B,S,1,BRTE,76,45,59,62,19,59,40,30,15,0,52,24,40.08333333,Y,1603.333333
2018,1,BS,B,S,1,CETE,0,0,3,16,90,13,0,0,26,18,20,11,16.41666667,N,131.3333333
2018,1,BS,B,S,1,LEPE,6,0,0,1,0,1,0,0,0,0,1,0,0.75,N,6
2018,1,BS,B,S,1,HAGL,0,0,0,0,0,0,0,0,0,1,0,2,0.25,N,2
2018,1,BS,B,S,1,ELEL,0,0,0,0,0,0,0,0,0,1,0,0,0.083333333,N,0.666666667
2018,1,US,U,S,1,BRTE,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,Y,3.333333333
2018,1,US,U,S,1,CETE,80,82,68,0,115,10,0,16,1,0,20,22,34.5,N,276
2018,1,US,U,S,1,ELEL,2,1,0,1,0,0,0,1,0,0,0,0,0.416666667,N,3.333333333
2018,1,US,U,S,1,HAGL,0,0,2,0,0,0,0,0,0,0,0,0,0.166666667,N,1.333333333
2018,1,US,U,S,3,BRTE,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0
2018,1,US,U,S,3,CETE,5,29,87,0,0,2,0,0,8,23,0,8,13.5,N,108
2018,1,US,U,S,3,ELEL,0,0,1,4,3,0,2,0,0,0,1,0,0.916666667,N,7.333333333
2018,1,US,U,S,3,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,1,US,U,S,2,BRTE,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,Y,3.333333333
2018,1,US,U,S,2,ELEL,1,0,3,0,0,1,0,0,0,2,0,0,0.583333333,N,4.666666667
2018,1,US,U,S,2,CETE,18,7,32,17,0,18,20,0,8,3,6,4,11.08333333,N,88.66666667
2018,1,US,U,S,4,BRTE,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0
2018,1,US,U,S,4,ELEL,0,1,1,2,1,2,1,0,0,3,0,0,0.916666667,N,7.333333333
2018,1,US,U,S,4,CETE,4,13,31,8,2,0,2,0,4,19,8,68,13.25,N,106
2018,1,US,U,S,4,LEPE,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2018,1,UN,U,N,3,BRTE,0,0,1,0,0,0,0,0,0,0,0,0,0.083333333,Y,3.333333333
2018,1,UN,U,N,3,CETE,0,44,37,12,1,2,0,1,9,0,0,4,9.166666667,N,73.33333333
2018,1,UN,U,N,3,ELEL,0,1,0,0,0,1,0,0,1,0,0,0,0.25,N,2
2018,1,UN,U,N,3,ALAL,0,2,2,0,0,0,0,0,0,0,0,0,0.333333333,N,2.666666667
2018,1,UN,U,N,1,BRTE,0,0,0,0,0,0,0,6,1,16,0,0,1.916666667,Y,76.66666667
2018,1,UN,U,N,1,CETE,0,16,1,1,3,0,0,34,1,2,0,3,5.083333333,N,40.66666667
2018,1,UN,U,N,1,ELEL,0,0,1,0,0,3,5,1,2,0,3,0,1.25,N,10
2018,1,UN,U,N,1,ALAL,0,0,0,0,0,0,0,1,0,1,0,0,0.166666667,N,1.333333333
2018,1,UN,U,N,2,ELEL,0,2,2,0,0,0,2,0,0,0,2,1,0.75,N,6
2018,1,UN,U,N,2,CETE,11,0,11,0,8,1,4,0,0,0,1,3,3.25,N,26
2018,1,UN,U,N,2,BRTE,59,0,1,0,0,0,0,3,0,0,2,0,5.416666667,Y,216.6666667
2018,1,UN,U,N,2,ALAL,13,0,0,0,0,0,0,0,0,0,0,1,1.166666667,N,9.333333333
2018,1,UN,U,N,4,ELEL,2,0,0,2,1,0,1,1,1,0,1,2,0.916666667,N,7.333333333
2018,1,UN,U,N,4,CETE,11,2,5,0,0,6,0,4,0,5,2,0,2.916666667,N,23.33333333
2018,1,UN,U,N,4,BRTE,0,0,0,0,0,0,0,0,37,23,7,0,5.583333333,Y,223.3333333
2018,1,UN,U,N,4,ALAL,0,0,0,0,0,0,0,0,4,0,0,0,0.333333333,N,2.666666667
2018,2,BS,B,S,1,BRTE,0,25,6,10,7,36,0,14,0,16,26,8,12.33333333,Y,493.3333333
2018,2,BS,B,S,1,CETE,0,0,1,1,10,11,22,7,0,6,13,7,6.5,N,52
2018,2,BS,B,S,1,ALAL,0,0,0,3,0,0,1,2,4,2,1,2,1.25,N,10
2018,2,BS,B,S,1,LEPE,4,3,19,19,4,20,11,34,16,8,7,12,13.08333333,N,104.6666667
2018,2,BS,B,S,1,ELEL,1,1,1,0,0,0,0,0,2,0,1,0,0.5,N,4
2018,2,BS,B,S,1,HAGL,0,0,0,0,5,0,5,0,0,0,0,0,0.833333333,N,6.666666667
2018,2,BS,B,S,1,BRTE,0,0,5,1,1,0,2,0,0,0,7,11,2.25,Y,90
2018,2,BS,B,S,1,CETE,1,7,1,19,32,31,116,97,39,98,39,0,40,N,320
2018,2,BS,B,S,1,ALAL,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2018,2,BS,B,S,1,LEPE,50,14,53,5,0,0,0,0,0,0,10,3,11.25,N,90
2018,2,BS,B,S,1,ELEL,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2018,2,BS,B,S,1,HAGL,0,2,0,6,11,5,3,4,5,4,1,0,3.416666667,N,27.33333333
2018,2,BS,B,S,2,BRTE,10,0,0,5,0,5,8,7,19,12,14,31,9.25,Y,370
2018,2,BS,B,S,2,LEPE,32,9,3,0,0,0,0,0,1,1,1,1,4,N,32
2018,2,BS,B,S,2,CETE,17,49,38,47,50,81,68,12,5,8,23,4,33.5,N,268
2018,2,BS,B,S,2,ALAL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,2,BS,B,S,2,HAGL,0,1,1,2,2,1,1,0,0,1,1,0,0.833333333,N,6.666666667
2018,2,BS,B,S,2,ELEL,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,N,0.666666667
2018,2,BS,B,S,2,BRTE,13,15,4,11,5,0,4,0,0,0,0,0,4.333333333,Y,173.3333333
2018,2,BS,B,S,2,LEPE,4,15,61,33,12,39,27,32,2,0,4,20,20.75,N,166
2018,2,BS,B,S,2,CETE,4,0,0,7,64,3,23,27,19,69,23,44,23.58333333,N,188.6666667
2018,2,BS,B,S,2,ALAL,0,0,0,0,1,1,0,1,0,0,0,0,0.25,N,2
2018,2,BS,B,S,2,HAGL,0,0,0,0,2,0,0,3,1,0,0,4,0.833333333,N,6.666666667
2018,2,BS,B,S,2,ELEL,0,0,0,0,0,0,0,0,1,0,1,0,0.166666667,N,1.333333333
2018,2,BN,B,N,1,BRTE,7,17,12,0,14,51,8,6,3,9,3,5,11.25,Y,450
2018,2,BN,B,N,1,CETE,0,0,0,0,0,0,0,0,1,0,1,0,0.166666667,N,1.333333333
2018,2,BN,B,N,1,ALAL,137,98,113,10,77,76,35,127,46,69,32,18,69.83333333,N,558.6666667
2018,2,BN,B,N,1,LEPE,0,0,0,0,0,0,0,0,0,0,1,0,0.083333333,N,0.666666667
2018,2,BN,B,N,1,HAGL,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0
2018,2,BN,B,N,1,ELEL,0,0,0,0,1,0,1,0,3,1,1,2,0.75,N,6
2018,2,BN,B,N,1,BRTE,24,29,22,8,16,31,18,20,69,32,6,0,22.91666667,Y,916.6666667
2018,2,BN,B,N,1,CETE,0,0,0,0,0,0,1,0,0,0,0,0,0.083333333,N,0.666666667
2018,2,BN,B,N,1,ALAL,64,35,38,57,10,6,30,17,28,21,50,102,38.16666667,N,305.3333333
2018,2,BN,B,N,1,LEPE,0,1,0,0,1,0,0,0,0,0,0,0,0.166666667,N,1.333333333
2018,2,BN,B,N,1,HAGL,0,0,0,2,1,0,0,0,0,0,0,0,0.25,N,2
2018,2,BN,B,N,1,ELEL,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,N,1.333333333
2018,2,BN,B,N,2,BRTE,43,22,14,69,28,3,19,3,9,4,14,4,19.33333333,Y,773.3333333
2018,2,BN,B,N,2,ALAL,5,46,12,10,52,54,75,29,97,97,111,52,53.33333333,N,426.6666667
2018,2,BN,B,N,2,ELEL,1,0,1,0,0,1,0,0,1,2,0,2,0.666666667,N,5.333333333
2018,2,BN,B,N,2,CETE,0,0,0,0,0,0,0,0,0,2,0,0,0.166666667,N,1.333333333
2018,2,BN,B,N,2,BRTE,71,24,22,46,6,79,33,50,11,25,22,34,35.25,Y,1410
2018,2,BN,B,N,2,HAGL,1,0,0,0,0,0,0,0,0,1,0,0,0.166666667,N,1.333333333
2018,2,BN,B,N,2,ALAL,0,16,3,3,14,3,6,78,29,100,32,46,27.5,N,220
2018,2,BN,B,N,2,CETE,0,1,0,0,3,0,0,0,0,0,0,0,0.333333333,N,2.666666667
